,Fecha de notificación,Código DIVIPOLA departamento,Nombre departamento,Casos
534,10/9/2020 0:00:00,15,BOYACA,96
535,10/9/2020 0:00:00,17,CALDAS,135
536,10/9/2020 0:00:00,18,CAQUETA,69
537,10/9/2020 0:00:00,19,CAUCA,218
538,10/9/2020 0:00:00,20,CESAR,223
539,10/9/2020 0:00:00,23,CORDOBA,277
540,10/9/2020 0:00:00,25,CUNDINAMARCA,318
541,10/9/2020 0:00:00,27,CHOCO,8
542,10/9/2020 0:00:00,41,HUILA,278
543,10/9/2020 0:00:00,44,GUAJIRA,80
544,10/9/2020 0:00:00,47,MAGDALENA,115
545,10/9/2020 0:00:00,50,META,310
546,10/9/2020 0:00:00,52,NARIÑO,150
547,10/9/2020 0:00:00,54,NORTE SANTANDER,175
548,10/9/2020 0:00:00,63,QUINDIO,96
549,10/9/2020 0:00:00,66,RISARALDA,185
550,10/9/2020 0:00:00,68,SANTANDER,506
551,10/9/2020 0:00:00,70,SUCRE,115
552,10/9/2020 0:00:00,73,TOLIMA,195
553,10/9/2020 0:00:00,76,VALLE,655
554,10/9/2020 0:00:00,81,ARAUCA,31
555,10/9/2020 0:00:00,85,CASANARE,29
556,10/9/2020 0:00:00,86,PUTUMAYO,21
557,10/9/2020 0:00:00,88,SAN ANDRES,30
558,10/9/2020 0:00:00,94,GUAINIA,40
559,10/9/2020 0:00:00,95,GUAVIARE,18
560,10/9/2020 0:00:00,97,VAUPES,6
561,10/9/2020 0:00:00,99,VICHADA,3
562,11/1/2021 0:00:00,5,ANTIOQUIA,1380
563,11/1/2021 0:00:00,8,ATLANTICO,415
564,11/1/2021 0:00:00,11,BOGOTA,3906
565,11/1/2021 0:00:00,13,BOLIVAR,221
566,11/1/2021 0:00:00,15,BOYACA,303
567,11/1/2021 0:00:00,17,CALDAS,269
568,11/1/2021 0:00:00,18,CAQUETA,26
569,11/1/2021 0:00:00,19,CAUCA,144
570,11/1/2021 0:00:00,20,CESAR,87
571,11/1/2021 0:00:00,23,CORDOBA,124
572,11/1/2021 0:00:00,25,CUNDINAMARCA,800
573,11/1/2021 0:00:00,27,CHOCO,20
574,11/1/2021 0:00:00,41,HUILA,334
575,11/1/2021 0:00:00,44,GUAJIRA,30
576,11/1/2021 0:00:00,47,MAGDALENA,130
577,11/1/2021 0:00:00,50,META,106
578,11/1/2021 0:00:00,52,NARIÑO,288
579,11/1/2021 0:00:00,54,NORTE SANTANDER,173
580,11/1/2021 0:00:00,63,QUINDIO,140
581,11/1/2021 0:00:00,66,RISARALDA,201
582,11/1/2021 0:00:00,68,SANTANDER,342
583,11/1/2021 0:00:00,70,SUCRE,51
584,11/1/2021 0:00:00,73,TOLIMA,435
585,11/1/2021 0:00:00,76,VALLE,782
586,11/1/2021 0:00:00,81,ARAUCA,32
587,11/1/2021 0:00:00,85,CASANARE,64
588,11/1/2021 0:00:00,86,PUTUMAYO,45
589,11/1/2021 0:00:00,88,SAN ANDRES,4
590,11/1/2021 0:00:00,91,AMAZONAS,15
591,11/1/2021 0:00:00,94,GUAINIA,2
592,11/1/2021 0:00:00,95,GUAVIARE,2
593,11/1/2021 0:00:00,97,VAUPES,2
594,11/1/2021 0:00:00,99,VICHADA,5
595,11/10/2020 0:00:00,5,ANTIOQUIA,1426
596,11/10/2020 0:00:00,8,ATLANTICO,84
597,11/10/2020 0:00:00,11,BOGOTA,840
598,11/10/2020 0:00:00,13,BOLIVAR,72
599,11/10/2020 0:00:00,15,BOYACA,137
600,11/10/2020 0:00:00,17,CALDAS,118
601,11/10/2020 0:00:00,18,CAQUETA,29
602,11/10/2020 0:00:00,19,CAUCA,47
603,11/10/2020 0:00:00,20,CESAR,83
604,11/10/2020 0:00:00,23,CORDOBA,32
605,11/10/2020 0:00:00,25,CUNDINAMARCA,134
606,11/10/2020 0:00:00,27,CHOCO,7
607,11/10/2020 0:00:00,41,HUILA,304
608,11/10/2020 0:00:00,44,GUAJIRA,42
609,11/10/2020 0:00:00,47,MAGDALENA,39
610,11/10/2020 0:00:00,50,META,179
611,11/10/2020 0:00:00,52,NARIÑO,53
612,11/10/2020 0:00:00,54,NORTE SANTANDER,91
613,11/10/2020 0:00:00,63,QUINDIO,134
614,11/10/2020 0:00:00,66,RISARALDA,107
615,11/10/2020 0:00:00,68,SANTANDER,190
616,11/10/2020 0:00:00,70,SUCRE,23
617,11/10/2020 0:00:00,73,TOLIMA,161
618,11/10/2020 0:00:00,76,VALLE,397
619,11/10/2020 0:00:00,81,ARAUCA,13
620,11/10/2020 0:00:00,85,CASANARE,36
621,11/10/2020 0:00:00,86,PUTUMAYO,5
622,11/10/2020 0:00:00,88,SAN ANDRES,1
623,11/10/2020 0:00:00,94,GUAINIA,2
624,11/10/2020 0:00:00,95,GUAVIARE,4
625,11/10/2020 0:00:00,97,VAUPES,6
626,11/10/2020 0:00:00,99,VICHADA,1
627,11/11/2020 0:00:00,5,ANTIOQUIA,1120
628,11/11/2020 0:00:00,8,ATLANTICO,175
629,11/11/2020 0:00:00,11,BOGOTA,1749
630,11/11/2020 0:00:00,13,BOLIVAR,101
631,11/11/2020 0:00:00,15,BOYACA,196
632,11/11/2020 0:00:00,17,CALDAS,365
633,11/11/2020 0:00:00,18,CAQUETA,46
634,11/11/2020 0:00:00,19,CAUCA,75
635,11/11/2020 0:00:00,20,CESAR,107
636,11/11/2020 0:00:00,23,CORDOBA,39
637,11/11/2020 0:00:00,25,CUNDINAMARCA,286
638,11/11/2020 0:00:00,27,CHOCO,6
639,11/11/2020 0:00:00,41,HUILA,171
640,11/11/2020 0:00:00,44,GUAJIRA,36
641,11/11/2020 0:00:00,47,MAGDALENA,65
642,11/11/2020 0:00:00,50,META,82
643,11/11/2020 0:00:00,52,NARIÑO,52
644,11/11/2020 0:00:00,54,NORTE SANTANDER,182
645,11/11/2020 0:00:00,63,QUINDIO,163
646,11/11/2020 0:00:00,66,RISARALDA,158
647,11/11/2020 0:00:00,68,SANTANDER,282
648,11/11/2020 0:00:00,70,SUCRE,27
649,11/11/2020 0:00:00,73,TOLIMA,159
650,11/11/2020 0:00:00,76,VALLE,717
651,11/11/2020 0:00:00,81,ARAUCA,41
652,11/11/2020 0:00:00,85,CASANARE,77
653,11/11/2020 0:00:00,86,PUTUMAYO,11
654,11/11/2020 0:00:00,88,SAN ANDRES,8
655,11/11/2020 0:00:00,91,AMAZONAS,8
656,11/11/2020 0:00:00,95,GUAVIARE,14
657,11/11/2020 0:00:00,97,VAUPES,1
658,11/12/2020 0:00:00,5,ANTIOQUIA,1822
659,11/12/2020 0:00:00,8,ATLANTICO,790
660,11/12/2020 0:00:00,11,BOGOTA,3165
661,11/12/2020 0:00:00,13,BOLIVAR,606
662,11/12/2020 0:00:00,15,BOYACA,317
663,11/12/2020 0:00:00,17,CALDAS,332
664,11/12/2020 0:00:00,18,CAQUETA,78
665,11/12/2020 0:00:00,19,CAUCA,158
666,11/12/2020 0:00:00,20,CESAR,159
667,11/12/2020 0:00:00,23,CORDOBA,57
668,11/12/2020 0:00:00,25,CUNDINAMARCA,630
669,11/12/2020 0:00:00,27,CHOCO,13
670,11/12/2020 0:00:00,41,HUILA,178
671,11/12/2020 0:00:00,44,GUAJIRA,87
672,11/12/2020 0:00:00,47,MAGDALENA,183
673,11/12/2020 0:00:00,50,META,366
674,11/12/2020 0:00:00,52,NARIÑO,287
675,11/12/2020 0:00:00,54,NORTE SANTANDER,531
676,11/12/2020 0:00:00,63,QUINDIO,244
677,11/12/2020 0:00:00,66,RISARALDA,521
678,11/12/2020 0:00:00,68,SANTANDER,581
679,11/12/2020 0:00:00,70,SUCRE,42
680,11/12/2020 0:00:00,73,TOLIMA,851
681,11/12/2020 0:00:00,76,VALLE,1080
682,11/12/2020 0:00:00,81,ARAUCA,28
683,11/12/2020 0:00:00,85,CASANARE,80
684,11/12/2020 0:00:00,86,PUTUMAYO,39
685,11/12/2020 0:00:00,88,SAN ANDRES,3
686,11/12/2020 0:00:00,91,AMAZONAS,4
687,11/12/2020 0:00:00,94,GUAINIA,1
688,11/12/2020 0:00:00,95,GUAVIARE,9
689,11/12/2020 0:00:00,97,VAUPES,2
690,11/12/2020 0:00:00,99,VICHADA,18
691,11/3/2020 0:00:00,5,ANTIOQUIA,3
692,11/3/2020 0:00:00,11,BOGOTA,5
693,11/4/2020 0:00:00,5,ANTIOQUIA,17
694,11/4/2020 0:00:00,8,ATLANTICO,1
695,11/4/2020 0:00:00,11,BOGOTA,116
696,11/4/2020 0:00:00,13,BOLIVAR,18
697,11/4/2020 0:00:00,19,CAUCA,2
698,11/4/2020 0:00:00,20,CESAR,1
699,11/4/2020 0:00:00,25,CUNDINAMARCA,9
700,11/4/2020 0:00:00,41,HUILA,7
701,11/4/2020 0:00:00,47,MAGDALENA,3
702,11/4/2020 0:00:00,50,META,17
703,11/4/2020 0:00:00,52,NARIÑO,1
704,11/4/2020 0:00:00,54,NORTE SANTANDER,1
705,11/4/2020 0:00:00,63,QUINDIO,2
706,11/4/2020 0:00:00,66,RISARALDA,5
707,11/4/2020 0:00:00,68,SANTANDER,2
708,11/4/2020 0:00:00,73,TOLIMA,3
709,11/4/2020 0:00:00,76,VALLE,42
710,11/4/2020 0:00:00,91,AMAZONAS,1
711,11/5/2020 0:00:00,5,ANTIOQUIA,14
712,11/5/2020 0:00:00,8,ATLANTICO,160
713,11/5/2020 0:00:00,11,BOGOTA,178
714,11/5/2020 0:00:00,13,BOLIVAR,93
715,11/5/2020 0:00:00,15,BOYACA,6
716,11/5/2020 0:00:00,19,CAUCA,2
717,11/5/2020 0:00:00,20,CESAR,3
718,11/5/2020 0:00:00,23,CORDOBA,5
719,11/5/2020 0:00:00,25,CUNDINAMARCA,11
720,11/5/2020 0:00:00,27,CHOCO,3
721,11/5/2020 0:00:00,41,HUILA,1
722,11/5/2020 0:00:00,44,GUAJIRA,5
723,11/5/2020 0:00:00,47,MAGDALENA,18
724,11/5/2020 0:00:00,50,META,8
725,11/5/2020 0:00:00,52,NARIÑO,48
726,11/5/2020 0:00:00,54,NORTE SANTANDER,3
727,11/5/2020 0:00:00,66,RISARALDA,3
728,11/5/2020 0:00:00,68,SANTANDER,2
729,11/5/2020 0:00:00,73,TOLIMA,6
730,11/5/2020 0:00:00,76,VALLE,94
731,11/5/2020 0:00:00,91,AMAZONAS,68
732,11/6/2020 0:00:00,5,ANTIOQUIA,185
733,11/6/2020 0:00:00,8,ATLANTICO,824
734,11/6/2020 0:00:00,11,BOGOTA,955
735,11/6/2020 0:00:00,13,BOLIVAR,218
736,11/6/2020 0:00:00,15,BOYACA,5
737,11/6/2020 0:00:00,17,CALDAS,10
738,11/6/2020 0:00:00,19,CAUCA,9
739,11/6/2020 0:00:00,20,CESAR,25
740,11/6/2020 0:00:00,23,CORDOBA,31
741,11/6/2020 0:00:00,25,CUNDINAMARCA,73
742,11/6/2020 0:00:00,27,CHOCO,38
743,11/6/2020 0:00:00,41,HUILA,8
744,11/6/2020 0:00:00,44,GUAJIRA,4
745,11/6/2020 0:00:00,47,MAGDALENA,33
746,11/6/2020 0:00:00,50,META,5
747,11/6/2020 0:00:00,52,NARIÑO,54
748,11/6/2020 0:00:00,54,NORTE SANTANDER,5
749,11/6/2020 0:00:00,63,QUINDIO,12
750,11/6/2020 0:00:00,66,RISARALDA,12
751,11/6/2020 0:00:00,68,SANTANDER,18
752,11/6/2020 0:00:00,70,SUCRE,29
753,11/6/2020 0:00:00,73,TOLIMA,50
754,11/6/2020 0:00:00,76,VALLE,308
755,11/6/2020 0:00:00,81,ARAUCA,21
756,11/6/2020 0:00:00,85,CASANARE,3
757,11/6/2020 0:00:00,86,PUTUMAYO,1
758,11/6/2020 0:00:00,91,AMAZONAS,19
759,11/7/2020 0:00:00,5,ANTIOQUIA,1308
760,11/7/2020 0:00:00,8,ATLANTICO,798
761,11/7/2020 0:00:00,11,BOGOTA,1974
762,11/7/2020 0:00:00,13,BOLIVAR,332
763,11/7/2020 0:00:00,15,BOYACA,28
764,11/7/2020 0:00:00,17,CALDAS,9
765,11/7/2020 0:00:00,18,CAQUETA,19
766,11/7/2020 0:00:00,19,CAUCA,40
767,11/7/2020 0:00:00,20,CESAR,97
768,11/7/2020 0:00:00,23,CORDOBA,332
769,11/7/2020 0:00:00,25,CUNDINAMARCA,248
770,11/7/2020 0:00:00,27,CHOCO,54
771,11/7/2020 0:00:00,41,HUILA,20
772,11/7/2020 0:00:00,44,GUAJIRA,50
773,11/7/2020 0:00:00,47,MAGDALENA,141
774,11/7/2020 0:00:00,50,META,53
775,11/7/2020 0:00:00,52,NARIÑO,214
776,11/7/2020 0:00:00,54,NORTE SANTANDER,102
777,11/7/2020 0:00:00,63,QUINDIO,3
778,11/7/2020 0:00:00,66,RISARALDA,22
779,11/7/2020 0:00:00,68,SANTANDER,82
780,11/7/2020 0:00:00,70,SUCRE,151
781,11/7/2020 0:00:00,73,TOLIMA,33
782,11/7/2020 0:00:00,76,VALLE,462
783,11/7/2020 0:00:00,81,ARAUCA,5
784,11/7/2020 0:00:00,85,CASANARE,10
785,11/7/2020 0:00:00,86,PUTUMAYO,81
786,11/7/2020 0:00:00,91,AMAZONAS,3
787,11/7/2020 0:00:00,95,GUAVIARE,1
788,11/8/2020 0:00:00,5,ANTIOQUIA,1177
789,11/8/2020 0:00:00,8,ATLANTICO,296
790,11/8/2020 0:00:00,11,BOGOTA,3475
791,11/8/2020 0:00:00,13,BOLIVAR,166
792,11/8/2020 0:00:00,15,BOYACA,100
793,11/8/2020 0:00:00,17,CALDAS,83
794,11/8/2020 0:00:00,18,CAQUETA,177
795,11/8/2020 0:00:00,19,CAUCA,145
796,11/8/2020 0:00:00,20,CESAR,276
797,11/8/2020 0:00:00,23,CORDOBA,273
798,11/8/2020 0:00:00,25,CUNDINAMARCA,463
799,11/8/2020 0:00:00,27,CHOCO,47
800,11/8/2020 0:00:00,41,HUILA,256
801,11/8/2020 0:00:00,44,GUAJIRA,105
802,11/8/2020 0:00:00,47,MAGDALENA,136
803,11/8/2020 0:00:00,50,META,298
804,11/8/2020 0:00:00,52,NARIÑO,169
805,11/8/2020 0:00:00,54,NORTE SANTANDER,314
806,11/8/2020 0:00:00,63,QUINDIO,26
807,11/8/2020 0:00:00,66,RISARALDA,169
808,11/8/2020 0:00:00,68,SANTANDER,538
809,11/8/2020 0:00:00,70,SUCRE,136
810,11/8/2020 0:00:00,73,TOLIMA,148
811,11/8/2020 0:00:00,76,VALLE,693
812,11/8/2020 0:00:00,81,ARAUCA,35
813,11/8/2020 0:00:00,85,CASANARE,31
814,11/8/2020 0:00:00,86,PUTUMAYO,53
815,11/8/2020 0:00:00,88,SAN ANDRES,9
816,11/8/2020 0:00:00,91,AMAZONAS,2
817,11/8/2020 0:00:00,94,GUAINIA,4
818,11/8/2020 0:00:00,95,GUAVIARE,6
819,11/8/2020 0:00:00,97,VAUPES,2
820,11/8/2020 0:00:00,99,VICHADA,8
821,11/9/2020 0:00:00,5,ANTIOQUIA,1380
822,11/9/2020 0:00:00,8,ATLANTICO,104
823,11/9/2020 0:00:00,11,BOGOTA,1812
824,11/9/2020 0:00:00,13,BOLIVAR,152
825,11/9/2020 0:00:00,15,BOYACA,101
826,11/9/2020 0:00:00,17,CALDAS,133
827,11/9/2020 0:00:00,18,CAQUETA,71
828,11/9/2020 0:00:00,19,CAUCA,103
829,11/9/2020 0:00:00,20,CESAR,434
830,11/9/2020 0:00:00,23,CORDOBA,121
831,11/9/2020 0:00:00,25,CUNDINAMARCA,365
832,11/9/2020 0:00:00,27,CHOCO,13
833,11/9/2020 0:00:00,41,HUILA,198
834,11/9/2020 0:00:00,44,GUAJIRA,99
835,11/9/2020 0:00:00,47,MAGDALENA,143
836,11/9/2020 0:00:00,50,META,274
837,11/9/2020 0:00:00,52,NARIÑO,146
838,11/9/2020 0:00:00,54,NORTE SANTANDER,126
839,11/9/2020 0:00:00,63,QUINDIO,76
840,11/9/2020 0:00:00,66,RISARALDA,190
841,11/9/2020 0:00:00,68,SANTANDER,432
842,11/9/2020 0:00:00,70,SUCRE,63
843,11/9/2020 0:00:00,73,TOLIMA,193
844,11/9/2020 0:00:00,76,VALLE,537
845,11/9/2020 0:00:00,81,ARAUCA,59
846,11/9/2020 0:00:00,85,CASANARE,66
847,11/9/2020 0:00:00,86,PUTUMAYO,16
848,11/9/2020 0:00:00,88,SAN ANDRES,40
849,11/9/2020 0:00:00,94,GUAINIA,24
850,11/9/2020 0:00:00,95,GUAVIARE,17
851,11/9/2020 0:00:00,97,VAUPES,9
852,11/9/2020 0:00:00,99,VICHADA,6
853,12/1/2021 0:00:00,5,ANTIOQUIA,3074
854,12/1/2021 0:00:00,8,ATLANTICO,1105
855,12/1/2021 0:00:00,11,BOGOTA,6461
856,12/1/2021 0:00:00,13,BOLIVAR,591
857,12/1/2021 0:00:00,15,BOYACA,574
858,12/1/2021 0:00:00,17,CALDAS,543
859,12/1/2021 0:00:00,18,CAQUETA,107
860,12/1/2021 0:00:00,19,CAUCA,359
861,12/1/2021 0:00:00,20,CESAR,203
862,12/1/2021 0:00:00,23,CORDOBA,174
863,12/1/2021 0:00:00,25,CUNDINAMARCA,1500
864,12/1/2021 0:00:00,27,CHOCO,154
865,12/1/2021 0:00:00,41,HUILA,576
866,12/1/2021 0:00:00,44,GUAJIRA,55
867,12/1/2021 0:00:00,47,MAGDALENA,206
868,12/1/2021 0:00:00,50,META,282
869,12/1/2021 0:00:00,52,NARIÑO,761
870,12/1/2021 0:00:00,54,NORTE SANTANDER,363
871,12/1/2021 0:00:00,63,QUINDIO,304
872,12/1/2021 0:00:00,66,RISARALDA,529
873,12/1/2021 0:00:00,68,SANTANDER,803
874,12/1/2021 0:00:00,70,SUCRE,88
875,12/1/2021 0:00:00,73,TOLIMA,766
876,12/1/2021 0:00:00,76,VALLE,1661
877,12/1/2021 0:00:00,81,ARAUCA,39
878,12/1/2021 0:00:00,85,CASANARE,108
879,12/1/2021 0:00:00,86,PUTUMAYO,63
880,12/1/2021 0:00:00,88,SAN ANDRES,9
881,12/1/2021 0:00:00,91,AMAZONAS,18
882,12/1/2021 0:00:00,95,GUAVIARE,12
883,12/1/2021 0:00:00,97,VAUPES,1
884,12/1/2021 0:00:00,99,VICHADA,4
885,12/10/2020 0:00:00,5,ANTIOQUIA,1397
886,12/10/2020 0:00:00,8,ATLANTICO,70
887,12/10/2020 0:00:00,11,BOGOTA,807
888,12/10/2020 0:00:00,13,BOLIVAR,72
889,12/10/2020 0:00:00,15,BOYACA,134
890,12/10/2020 0:00:00,17,CALDAS,190
891,12/10/2020 0:00:00,18,CAQUETA,56
892,12/10/2020 0:00:00,19,CAUCA,63
893,12/10/2020 0:00:00,20,CESAR,71
894,12/10/2020 0:00:00,23,CORDOBA,23
895,12/10/2020 0:00:00,25,CUNDINAMARCA,141
896,12/10/2020 0:00:00,27,CHOCO,4
897,12/10/2020 0:00:00,41,HUILA,261
898,12/10/2020 0:00:00,44,GUAJIRA,80
899,12/10/2020 0:00:00,47,MAGDALENA,36
900,12/10/2020 0:00:00,50,META,95
901,12/10/2020 0:00:00,52,NARIÑO,39
902,12/10/2020 0:00:00,54,NORTE SANTANDER,81
903,12/10/2020 0:00:00,63,QUINDIO,104
904,12/10/2020 0:00:00,66,RISARALDA,147
905,12/10/2020 0:00:00,68,SANTANDER,165
906,12/10/2020 0:00:00,70,SUCRE,9
907,12/10/2020 0:00:00,73,TOLIMA,192
908,12/10/2020 0:00:00,76,VALLE,443
909,12/10/2020 0:00:00,81,ARAUCA,16
910,12/10/2020 0:00:00,85,CASANARE,37
911,12/10/2020 0:00:00,86,PUTUMAYO,5
912,12/10/2020 0:00:00,88,SAN ANDRES,6
913,12/10/2020 0:00:00,94,GUAINIA,2
914,12/10/2020 0:00:00,95,GUAVIARE,8
915,12/10/2020 0:00:00,97,VAUPES,4
916,12/10/2020 0:00:00,99,VICHADA,1
917,12/11/2020 0:00:00,5,ANTIOQUIA,1529
918,12/11/2020 0:00:00,8,ATLANTICO,268
919,12/11/2020 0:00:00,11,BOGOTA,2118
920,12/11/2020 0:00:00,13,BOLIVAR,265
921,12/11/2020 0:00:00,15,BOYACA,272
922,12/11/2020 0:00:00,17,CALDAS,357
923,12/11/2020 0:00:00,18,CAQUETA,63
924,12/11/2020 0:00:00,19,CAUCA,82
925,12/11/2020 0:00:00,20,CESAR,138
926,12/11/2020 0:00:00,23,CORDOBA,44
927,12/11/2020 0:00:00,25,CUNDINAMARCA,437
928,12/11/2020 0:00:00,27,CHOCO,7
929,12/11/2020 0:00:00,41,HUILA,250
930,12/11/2020 0:00:00,44,GUAJIRA,55
931,12/11/2020 0:00:00,47,MAGDALENA,93
932,12/11/2020 0:00:00,50,META,206
933,12/11/2020 0:00:00,52,NARIÑO,98
934,12/11/2020 0:00:00,54,NORTE SANTANDER,350
935,12/11/2020 0:00:00,63,QUINDIO,215
936,12/11/2020 0:00:00,66,RISARALDA,213
937,12/11/2020 0:00:00,68,SANTANDER,429
938,12/11/2020 0:00:00,70,SUCRE,31
939,12/11/2020 0:00:00,73,TOLIMA,398
940,12/11/2020 0:00:00,76,VALLE,702
941,12/11/2020 0:00:00,81,ARAUCA,24
942,12/11/2020 0:00:00,85,CASANARE,248
943,12/11/2020 0:00:00,86,PUTUMAYO,22
944,12/11/2020 0:00:00,88,SAN ANDRES,5
945,12/11/2020 0:00:00,95,GUAVIARE,8
946,12/11/2020 0:00:00,99,VICHADA,2
947,12/12/2020 0:00:00,5,ANTIOQUIA,1511
948,12/12/2020 0:00:00,8,ATLANTICO,645
949,12/12/2020 0:00:00,11,BOGOTA,2967
950,12/12/2020 0:00:00,13,BOLIVAR,522
951,12/12/2020 0:00:00,15,BOYACA,264
952,12/12/2020 0:00:00,17,CALDAS,320
953,12/12/2020 0:00:00,18,CAQUETA,58
954,12/12/2020 0:00:00,19,CAUCA,72
955,12/12/2020 0:00:00,20,CESAR,136
956,12/12/2020 0:00:00,23,CORDOBA,67
957,12/12/2020 0:00:00,25,CUNDINAMARCA,590
958,12/12/2020 0:00:00,27,CHOCO,16
959,12/12/2020 0:00:00,41,HUILA,190
960,12/12/2020 0:00:00,44,GUAJIRA,70
961,12/12/2020 0:00:00,47,MAGDALENA,164
962,12/12/2020 0:00:00,50,META,227
963,12/12/2020 0:00:00,52,NARIÑO,299
964,12/12/2020 0:00:00,54,NORTE SANTANDER,444
965,12/12/2020 0:00:00,63,QUINDIO,253
966,12/12/2020 0:00:00,66,RISARALDA,384
967,12/12/2020 0:00:00,68,SANTANDER,474
968,12/12/2020 0:00:00,70,SUCRE,37
969,12/12/2020 0:00:00,73,TOLIMA,639
970,12/12/2020 0:00:00,76,VALLE,756
971,12/12/2020 0:00:00,81,ARAUCA,10
972,12/12/2020 0:00:00,85,CASANARE,54
973,12/12/2020 0:00:00,86,PUTUMAYO,17
974,12/12/2020 0:00:00,88,SAN ANDRES,9
975,12/12/2020 0:00:00,91,AMAZONAS,4
976,12/12/2020 0:00:00,95,GUAVIARE,1
977,12/3/2020 0:00:00,5,ANTIOQUIA,2
978,12/3/2020 0:00:00,11,BOGOTA,5
979,12/3/2020 0:00:00,17,CALDAS,1
980,12/3/2020 0:00:00,41,HUILA,1
981,12/3/2020 0:00:00,66,RISARALDA,1
982,12/3/2020 0:00:00,76,VALLE,1
983,12/4/2020 0:00:00,5,ANTIOQUIA,4
984,12/4/2020 0:00:00,8,ATLANTICO,3
985,12/4/2020 0:00:00,11,BOGOTA,77
986,12/4/2020 0:00:00,13,BOLIVAR,7
987,12/4/2020 0:00:00,17,CALDAS,2
988,12/4/2020 0:00:00,23,CORDOBA,1
989,12/4/2020 0:00:00,25,CUNDINAMARCA,10
990,12/4/2020 0:00:00,27,CHOCO,5
991,12/4/2020 0:00:00,41,HUILA,5
992,12/4/2020 0:00:00,47,MAGDALENA,6
993,12/4/2020 0:00:00,50,META,1
994,12/4/2020 0:00:00,52,NARIÑO,5
995,12/4/2020 0:00:00,54,NORTE SANTANDER,1
996,12/4/2020 0:00:00,63,QUINDIO,3
997,12/4/2020 0:00:00,66,RISARALDA,5
998,12/4/2020 0:00:00,73,TOLIMA,2
999,12/4/2020 0:00:00,76,VALLE,20
1000,12/5/2020 0:00:00,5,ANTIOQUIA,13
1001,12/5/2020 0:00:00,8,ATLANTICO,175
1002,12/5/2020 0:00:00,11,BOGOTA,223
1003,12/5/2020 0:00:00,13,BOLIVAR,114
1004,12/5/2020 0:00:00,15,BOYACA,10
1005,12/5/2020 0:00:00,17,CALDAS,6
1006,12/5/2020 0:00:00,19,CAUCA,1
1007,12/5/2020 0:00:00,23,CORDOBA,12
1008,12/5/2020 0:00:00,25,CUNDINAMARCA,15
1009,12/5/2020 0:00:00,27,CHOCO,5
1010,12/5/2020 0:00:00,41,HUILA,6
1011,12/5/2020 0:00:00,44,GUAJIRA,2
1012,12/5/2020 0:00:00,47,MAGDALENA,13
1013,12/5/2020 0:00:00,50,META,2
1014,12/5/2020 0:00:00,52,NARIÑO,46
1015,12/5/2020 0:00:00,54,NORTE SANTANDER,4
1016,12/5/2020 0:00:00,63,QUINDIO,1
1017,12/5/2020 0:00:00,66,RISARALDA,1
1018,12/5/2020 0:00:00,76,VALLE,78
1019,12/5/2020 0:00:00,91,AMAZONAS,147
1020,12/6/2020 0:00:00,5,ANTIOQUIA,98
1021,12/6/2020 0:00:00,8,ATLANTICO,865
1022,12/6/2020 0:00:00,11,BOGOTA,855
1023,12/6/2020 0:00:00,13,BOLIVAR,240
1024,12/6/2020 0:00:00,15,BOYACA,5
1025,12/6/2020 0:00:00,17,CALDAS,11
1026,12/6/2020 0:00:00,19,CAUCA,15
1027,12/6/2020 0:00:00,20,CESAR,25
1028,12/6/2020 0:00:00,23,CORDOBA,27
1029,12/6/2020 0:00:00,25,CUNDINAMARCA,69
1030,12/6/2020 0:00:00,27,CHOCO,67
1031,12/6/2020 0:00:00,41,HUILA,1
1032,12/6/2020 0:00:00,44,GUAJIRA,7
1033,12/6/2020 0:00:00,47,MAGDALENA,43
1034,12/6/2020 0:00:00,50,META,9
1035,12/6/2020 0:00:00,52,NARIÑO,150
1036,12/6/2020 0:00:00,54,NORTE SANTANDER,7
1037,12/6/2020 0:00:00,63,QUINDIO,2
1038,12/6/2020 0:00:00,66,RISARALDA,7
1039,12/6/2020 0:00:00,68,SANTANDER,21
1040,12/6/2020 0:00:00,70,SUCRE,63
1041,12/6/2020 0:00:00,73,TOLIMA,45
1042,12/6/2020 0:00:00,76,VALLE,289
1043,12/6/2020 0:00:00,85,CASANARE,3
1044,12/6/2020 0:00:00,86,PUTUMAYO,1
1045,12/6/2020 0:00:00,88,SAN ANDRES,3
1046,12/6/2020 0:00:00,91,AMAZONAS,29
1047,12/7/2020 0:00:00,5,ANTIOQUIA,866
1048,12/7/2020 0:00:00,8,ATLANTICO,584
1049,12/7/2020 0:00:00,11,BOGOTA,1967
1050,12/7/2020 0:00:00,13,BOLIVAR,232
1051,12/7/2020 0:00:00,15,BOYACA,22
1052,12/7/2020 0:00:00,17,CALDAS,1
1053,12/7/2020 0:00:00,18,CAQUETA,24
1054,12/7/2020 0:00:00,19,CAUCA,26
1055,12/7/2020 0:00:00,20,CESAR,21
1056,12/7/2020 0:00:00,23,CORDOBA,215
1057,12/7/2020 0:00:00,25,CUNDINAMARCA,148
1058,12/7/2020 0:00:00,27,CHOCO,84
1059,12/7/2020 0:00:00,41,HUILA,36
1060,12/7/2020 0:00:00,44,GUAJIRA,52
1061,12/7/2020 0:00:00,47,MAGDALENA,179
1062,12/7/2020 0:00:00,50,META,32
1063,12/7/2020 0:00:00,52,NARIÑO,141
1064,12/7/2020 0:00:00,54,NORTE SANTANDER,115
1065,12/7/2020 0:00:00,63,QUINDIO,1
